area_ratio,R_mean,G_mean,B_mean,R_std,G_std,B_std,R_min,G_min,B_min,R_max,G_max,B_max,aspect_ratio,circularity,roughness,symmetry_score,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,ID
0.007198875,66.7505223617116,53.38702806572786,38.78619344457757,47.329371755675865,44.41560116629213,35.298702396410384,5,3,0,203,199,186,1.2329545454545454,0.1628055246188548,6.142297703597998,-20.70869869713439,3.0923945935618913,8.285826220918759,9.895985914095762,9.997082404482674,9.99999999999999,-9.999999832112689,9.999999999999993,1
0.015549583333333334,82.40383182829122,63.18106594496101,59.682017203033304,52.36369970057109,48.852400699245095,50.48066370207032,4,0,0,255,255,255,1.1377551020408163,0.21496243311359822,4.651975629022041,-170.93110747876418,3.0754730368756458,7.9142136574039155,9.609727186558723,9.99876213704021,9.999999999999993,-9.99999990540897,9.999999999999996,10
0.025340666666666668,57.150882310383835,48.67015962484544,43.055350753729186,51.68615609291158,46.36411961900147,44.3313830106659,1,1,0,255,255,255,0.9923076923076923,0.3216435223163211,3.1090319891981975,-90.48193943858357,3.147343125618249,7.595739246952023,9.904111781606836,9.994711502568354,-9.999999999999975,9.999999222686162,9.999999999999984,100
0.0257145,79.70279900445274,64.67220342608256,56.632629450310134,58.749182583365155,52.89373196272036,51.07557512996772,0,0,0,255,255,255,0.68125,0.30004225864710693,3.332863858940538,-78.19869464050763,3.125862768742749,7.210017192284953,9.784136293463163,9.99866540500482,9.999999999999995,-9.999999903842848,-9.999999999999996,101
0.026654166666666666,68.93065812099421,56.02605127403471,50.024087853681415,60.17033040059961,52.410673627679216,52.49578259827528,0,0,0,255,255,255,0.9452054794520548,0.319915502120458,3.1258253925541393,-103.30502423010786,3.10071425869865,6.887545763846171,9.914134255984356,9.990651143726394,-9.999999999999964,-9.999996657947616,9.999999999999945,102
0.028225166666666666,81.31879203547662,66.790238912082,58.255952134915056,59.19534254199195,52.096450959956506,50.06910933359936,0,1,0,255,255,255,1.2461538461538462,0.36987821534741777,2.7035925840092054,-52.752071142183986,3.1197362221303377,7.14465917770755,9.873682806854175,9.994184655550654,-9.999999999999961,9.999999478352912,-9.999999999999995,103
0.024927166666666667,76.42868389909269,70.00845463115877,60.49168744943602,62.1324429509921,62.867982007312726,56.42238608004767,2,1,0,250,240,249,1.0208333333333333,0.2759688505824302,3.6235973657510154,-48.084566370024675,3.0490320033201153,6.731661067855752,9.547344866926274,9.956127125955584,-9.999999999997987,-9.999983178383737,9.999999999999668,104
0.023710833333333334,80.15438618071909,61.102969809861875,53.9687800934875,61.540598009130775,57.11019665722768,57.55921620406462,3,0,0,255,255,255,0.6842105263157895,0.5853949472192518,1.7082484308243286,-3.3522932555442306,3.1309871349096214,6.932129571341005,9.855730976435515,9.989846632612275,9.99999999999994,9.999997940126736,9.99999999999992,105
0.0315595,68.10974772519633,51.90527416467308,40.52337119831852,45.03107665558895,37.106123036398074,30.689199803655633,0,0,0,255,255,255,1.2481751824817517,0.28509943911710867,3.5075481140778404,-139.67876550642438,3.11516932351593,7.724323278072802,9.647429915309711,9.977334591869829,9.999999999999487,-9.99999748726172,9.999999999999686,106
0.021639,108.29329181878398,83.63727914105704,64.08316581172882,59.5003464282658,52.28753962568955,39.567561792791636,6,0,0,255,255,255,0.896551724137931,0.3747589940631356,2.6683815888120317,-254.0,3.1512430583353654,8.17622272044819,9.919555800659232,9.993986966507334,-9.999999999999968,-9.999999600827978,-9.999999999999993,107
0.0153065,71.41703143544682,54.89458726684742,52.619431831792596,45.57685407761529,39.86674625630141,43.66181756538147,1,0,0,255,255,255,1.2988505747126438,0.4559510422106192,2.1932179278532042,-31.658358649375536,3.1547684029678624,7.369417802759215,9.934034765921172,9.993949769669962,9.999999999999991,-9.999999967080734,-9.999999999999972,108
0.03264966666666667,81.8713922551532,65.75769915976682,46.88347634993721,50.862524895456765,48.814020867541814,35.73944444556945,3,0,0,220,209,255,0.9116279069767442,0.18760763017070656,5.330273609287459,-174.72399922408601,3.0002061719557327,8.133170668177398,9.234336368518823,9.865412701835844,-9.999999999979641,-9.999996488212826,9.999999999995278,109
0.013443375,120.43727548575662,88.93434498405348,82.08458317448806,45.92521909851394,42.52515415821362,46.7434851007817,12,2,0,255,246,255,0.9224806201550387,0.33354589663370016,2.9980881494634866,-200.59322900685282,3.106712566580611,7.467187725745458,9.797114974328217,9.997370382240332,10.0,9.999999524161575,9.999999999999984,11
0.021689,73.23347280495489,64.10663047320455,37.59503857562205,45.70299874990875,40.82381741221567,29.485109642262813,3,2,0,245,227,233,0.9106302916274694,0.33698554580424284,2.9674863282732655,-35.79937602778674,3.1576088025449853,7.884994932970329,9.941839812666636,9.996644338043167,-9.99999999999999,-9.99999962026309,-9.999999999999995,110
0.021688333333333334,76.99542957042956,64.80999577345732,57.728217935910244,55.974491364225216,52.97788769433801,51.09289777810475,2,1,0,255,255,255,0.9586466165413534,0.326423221134424,3.063507542522496,-155.86037039883195,3.12663551936657,7.1007339111662455,9.817140790785668,9.992382234324763,-9.999999999999961,-9.999998617221987,9.999999999999938,111
0.044359166666666665,73.91542804005185,57.91564783678683,57.842309932182374,59.90428842940012,51.99952187417639,54.86500518137295,0,0,0,255,255,255,0.9352941176470588,0.557365688089205,1.794154217544579,-111.92699742631173,3.15778563614331,7.539501557579405,9.82362044803781,9.999526748165842,-9.999999999999998,9.999999945184326,10.0,112
0.028797333333333335,56.54241422816928,46.62733239188814,40.955591952958606,58.17161216692459,53.533163470563885,50.84805030270703,0,0,0,255,255,255,0.7320261437908496,0.48503396427621503,2.0617112896249736,0.5002662283544772,3.1545645798714705,7.220575928775941,9.9529689882767,9.992857541133263,9.999999999999973,9.999998236674172,-9.999999999999986,113
0.018531333333333334,59.9264219160341,48.01742094470627,41.47479719034428,50.24056610247846,43.60346811548293,41.18359986525607,1,0,0,255,255,255,1.0176991150442478,0.27473911029059767,3.6398166935244443,-20.11218836565097,3.109301155069254,6.865330484085289,9.98588481646806,9.996849750460504,9.999999999999995,-9.999999465405299,10.0,114
0.014578666666666667,48.25757385220413,35.063826138650086,28.610703996707517,46.34631385495757,35.56704647731119,36.44290499427943,0,0,0,255,255,255,1.452054794520548,0.5589062245221005,1.7892089157795767,-254.0,3.133094861608282,6.97786509817686,9.831269576329065,9.98695701549193,9.999999999999947,9.999998451109171,9.999999999999849,115
0.028987666666666665,44.072200246081664,34.127051159688605,23.378694099789566,41.98977782090206,36.92559199896569,29.635938111769455,0,0,0,255,255,255,0.75,0.44966813853531995,2.223862253743573,-59.1245357220887,3.124036734285832,6.863085018658731,9.942140840662596,9.998693128609188,-10.0,-9.999999817592716,9.999999999999998,116
0.03543516666666666,79.33237697014737,63.969751094722284,44.20790551758846,55.04209463970868,49.201628088260875,37.77769459133865,0,0,0,255,255,255,0.9393939393939394,0.4173303857664166,2.3961830580905166,0.006688271067818663,3.1537324069496635,7.658743707949001,9.910745593505421,9.999737995236064,-10.0,9.999999967476766,-10.0,117
0.037257,51.736603188662535,43.72872882948171,43.70528468923066,50.030491788653094,45.573749576652745,46.87815091744344,0,0,0,255,244,255,1.1712328767123288,0.3623127726453119,2.760046223870872,-227.5328931475964,3.117562636247152,7.200961882231788,9.839618680850746,9.997951910137518,-9.999999999999991,-9.999999708271972,9.999999999999995,118
0.015522,98.86679658978655,85.03650732293949,76.41388029893055,59.26082927106367,59.95046411253332,58.26662468343941,6,4,0,255,255,255,0.8699186991869918,0.2594600871240073,3.854157342981951,-22.531954645019972,3.0274431095459233,7.766082250180314,9.222687611710137,9.920854589455473,-9.999999999994419,-9.999988735231698,-9.999999999993365,119
0.017804333333333332,109.29986847771141,75.56768483328028,82.35716960290566,44.58634039206151,37.47360526226978,50.93913567348574,10,0,0,235,195,255,1.055299539170507,0.267499198911806,3.7383289522652396,-6.793299384045083,3.0618288491592747,8.409190712408886,9.604524681788385,9.943521794352705,9.999999999997582,9.999998553548735,-9.99999999999871,12
0.02839925,92.23340405116332,68.99127617806808,50.79877989735645,69.91322839791547,54.7893073594909,42.85760249758821,4,0,0,255,255,255,1.441860465116279,0.09937328242437017,10.063067009595247,-1.1274270740717918,3.137708849857843,7.922336029364336,9.911580412442147,9.989908527649728,-9.999999999999975,-9.999999725344757,-9.999999999999929,120
0.018408125,52.270211297094804,40.38513111284646,38.695331545173666,40.983325918618725,33.45577913416639,37.68652622821997,1,0,0,255,255,255,1.3235294117647058,0.1557584486222689,6.420197484278357,-4.508634094998811,3.1047448061491707,7.091846247239791,9.847136048741168,9.998803785638255,9.999999999999998,-9.999999830964358,-9.999999999999996,121
0.027151333333333333,84.68429266825447,63.56085643430648,50.8648547032681,56.69897109425694,48.472602453399254,43.06832012486656,0,0,0,255,255,255,1.3220338983050848,0.12938256868213527,7.729016436956412,-162.97174171925258,3.0113832233944957,7.3370945274959345,9.17429953798754,9.796782516797284,-9.99999999999839,-9.999950423181957,9.999999999952262,122
0.0302785,113.03840046017251,90.63322572122132,83.88364130763853,76.30952605902499,71.50702203227968,74.75051225712275,2,0,0,255,255,255,0.9954954954954955,0.18621407556380615,5.370163329340913,-176.67024456297372,3.102286555305235,7.248140079775654,9.799113173088255,9.998394863809262,9.999999999999993,-9.999999898730081,-9.999999999999996,123
0.032656375,71.88665306544281,66.42482261630896,54.12088629963777,51.874154995785375,49.83650600148139,49.178215871287854,0,0,0,255,255,255,1.1861702127659575,0.17668856000570987,5.6596759856301055,-254.0,3.0670642961739074,7.588572732283942,9.93887904462505,9.97753413263477,-9.999999999999796,9.999997897927326,-9.999999999999966,124
0.038882208333333335,65.16607852991889,54.26297588978678,38.30680913399766,54.534697858504394,47.56385767636129,47.53078171559868,0,0,0,255,255,255,0.922509225092251,0.16472199764475215,6.070834583712075,-21.851140142288727,3.071458667338248,7.4768611448564775,9.471296077915644,9.990272831882018,-9.999999999999774,-9.99999843573289,9.999999999999968,125
0.04084775,78.70723601667166,60.93383152478819,54.3738629014654,67.6622433210776,59.0914272771551,61.00885449992696,0,0,0,255,255,255,0.5671140939597316,0.24510683684350698,4.079853556424324,-80.42097381944743,3.059720680116799,6.564329489496111,9.954819972504396,9.980044758319915,9.999999999999861,9.999995576648914,-9.999999999999954,126
0.032170333333333336,87.26003512552973,73.98492140792241,56.55249142584783,52.73402151694145,50.6352822789704,42.21195395713009,0,0,0,255,255,255,1.160220994475138,0.22715097537021714,4.402358380236072,-254.0,3.1365304480390734,7.625005175021217,9.836184991029034,9.996035034864946,9.999999999999995,-9.999999400118638,-9.999999999999975,127
0.04239645833333333,56.28725669891844,46.40260831535653,45.92863888984438,53.232464747375076,48.5437700617364,52.06759152638376,0,0,0,255,255,255,0.9260869565217391,0.16610158984747853,6.020411971481734,-254.0,3.119130652115996,7.673398024293539,9.866833736091124,9.980486306811304,-9.999999999999833,9.999997540051943,-9.999999999999806,128
0.030271125,86.14045150287609,66.3192550106193,53.573391584664705,50.60168665195235,45.54533060322647,38.58660178959806,1,0,0,255,255,255,1.0241046831955922,0.1826994611052503,5.47346989394668,-2.268663619208074,3.035442443378444,7.660420002511375,9.267065819277715,9.9472295015709,9.99999999999751,9.999995679617102,9.999999999996575,129
0.01600375,104.81294748626624,77.97965320627978,51.88623760056237,47.796521092009634,42.56749966680669,38.790392712285076,5,3,0,255,255,255,2.0821917808219177,0.20954431800996648,4.772260157167255,-200.64501549116093,3.0098993210148177,6.365927126858374,9.702000622906573,9.887418063280625,9.999999999993578,9.999923689330824,-9.999999999997362,13
0.02017875,75.02804724441967,56.8750831113589,49.09832744842966,56.05831992748551,45.47369334330291,46.40285332390269,3,0,0,255,255,255,0.7738693467336684,0.16014737118805109,6.244248610397547,-122.6302793780586,3.1134485749474714,7.915010421664608,9.947529404709195,9.955407938047701,9.999999999999485,-9.99999971810481,9.999999999999797,130
0.03304125,65.0551368869721,55.87843352375187,53.47284833352249,69.45838866925253,65.70744534650939,65.23681776870235,0,0,0,255,255,255,0.8325358851674641,0.2286805352955386,4.372912625499637,-66.48715620625732,3.1499977992789256,8.415803824227876,9.981221041361037,9.99057517162504,-9.999999999999991,-9.999999571815604,-9.999999999999972,131
0.030832875,60.98309569466573,48.52503212885597,48.807368758184246,52.011325306487876,46.832681501045364,49.963818646861,1,0,0,255,255,255,0.8318181818181818,0.18998227364522718,5.2636489753105655,-254.0,3.1141815663929195,7.588085945325187,9.935196994632735,9.9759599553918,-9.999999999999957,-9.99999958048887,-9.999999999999767,132
0.03890025,89.01089003284041,81.81622975859196,69.1552667827756,59.66821151510721,59.882759062715294,59.831293488627686,0,0,0,255,255,255,1.1716738197424892,0.15340500653326472,6.518692072693592,-220.1028785162049,3.0825221602451145,7.289132585965819,9.52318451117643,9.959232476354895,9.999999999999414,9.999998921199467,-9.999999999998197,133
0.038781333333333334,68.1893866464966,55.55770387815444,52.63846545588943,64.73275376019184,58.853370282044494,59.837389335277486,0,0,0,255,255,255,1.0043103448275863,0.23214633966045664,4.307627686322863,-22.94798399573678,3.070693244018354,6.843408750439576,9.960565736176724,9.983422303589139,-9.999999999999918,-9.999993857110224,-9.999999999999938,134
0.020028,99.67920744291325,84.23375607482858,71.149415817855,70.1937183329122,65.87671119161732,65.60661649898657,1,0,0,255,255,255,1.4324324324324325,0.15368813589563463,6.5066831227550335,-0.6902960854803275,3.0514816307838513,6.7008378367842765,9.887754440649953,9.983585276659925,-9.99999999999983,-9.999997765622942,9.999999999999948,135
0.035679375,59.077856604831226,44.63228288985817,44.946043757773225,48.69757788791372,43.03443691857957,45.08026509670401,1,0,0,255,255,255,1.1851851851851851,0.47769260930335683,2.0933964238178455,-45.94031565855624,3.1426905051731087,7.154004323381661,9.870325237343819,9.990331989712184,9.999999999999947,9.999998316137702,-9.999999999999932,136
0.0216115,90.20255033971111,71.04232314585599,59.8059501499973,61.477050012937454,55.606699027661485,49.7903372795414,0,0,0,255,255,255,0.8828491096532334,0.2438112784536948,4.101532982157478,-80.10147375240034,3.1578753710595677,8.078350163039518,9.937810391956845,9.98870075036759,-9.999999999999936,9.999999062682763,9.999999999999964,137
0.029323125,54.9128830345788,40.485532607228365,31.124634283237775,48.7291049441437,41.509618208895525,37.48206589845655,0,0,0,255,255,255,0.7918552036199095,0.3055618224504596,3.272660150997695,-69.68020120638575,3.106695216234611,6.910065039024948,9.922299279755586,9.997982265368739,-9.999999999999995,9.999999599719278,9.999999999999998,138
0.024273375,105.6927600714775,93.3037930791797,81.02708729214623,51.09277092240722,44.67399119695223,54.12170316462339,7,4,0,255,226,255,0.9182692307692307,0.24466417040328953,4.087235161370339,-87.3576192021093,3.030099698139924,6.783621789620394,9.386898685849678,9.902143594179314,-9.999999999996794,-9.999984788126953,-9.999999999990825,139
0.010826833333333334,137.50311725496837,107.34813965302259,99.43781653607549,52.132762663670796,49.06082390743048,51.531831419816804,10,0,0,255,245,255,1.2202380952380953,0.24302278355750728,4.114840532072927,-142.54500392543218,3.08762813534754,7.602861367587524,9.59041326990807,9.996426902336008,9.999999999999963,-9.99999945621039,9.999999999999984,14
0.021783875,135.48870628695155,118.74709504163056,98.21545370906998,45.13782409308563,39.98686519375131,44.70080842469449,16,10,6,246,231,255,1.3661971830985915,0.2948792183076805,3.3912189734455627,-253.52755191626835,3.111662137316746,7.477768458421993,9.582108726694939,9.986394401391394,9.999999999999686,9.99999752564941,-9.999999999999996,140
0.02043954166666667,125.05788004868015,113.74758077174758,91.94302913674271,62.465725097065274,52.06538199352087,51.1614456420964,6,1,0,255,254,255,1.0476190476190477,0.1560755289721409,6.407154321920056,-157.82937484328784,3.1172148636829182,7.971928968334575,9.881629594922572,9.996377821158596,-9.999999999999982,9.999999688928646,-9.999999999999993,141
0.0185875,121.80815960546963,98.07513337816633,95.05364716431293,45.28569208774478,38.088761432847555,46.5350095654531,15,0,0,255,222,255,1.3202614379084967,0.20429144641219832,4.894967545445279,0.0,3.0614750883506643,7.121610568071692,9.51044534333473,9.907869640322756,9.99999999999484,9.999972136669575,9.999999999994968,142
0.008538125,129.0591220750067,93.23357001683625,85.38861479149891,62.12159286752092,48.1089226899501,59.44869963125927,3,0,0,255,255,255,1.1263157894736842,0.33619769070308125,2.974440418993374,-206.75938803894297,3.120070382343855,7.327621983763904,9.94518209853213,9.985895280831551,9.999999999999904,-9.999998227316798,9.999999999999993,143
0.00873025,125.83404923493981,87.34908794135335,74.39354065843857,56.0829894307748,44.56803437297035,58.39094748497573,3,0,0,255,255,255,0.7264957264957265,0.26495231515373097,3.774264057361776,-254.0,3.1241454576772316,7.328610031157325,9.72172362392128,9.978548775244537,9.999999999999964,-9.99999748365642,9.999999999999533,144
0.007945208333333334,117.02991320764612,83.19411595038939,66.36265568870127,52.96459731722072,45.2339519763806,51.82888609185121,1,0,0,255,255,255,0.8877551020408163,0.44359003080565756,2.254333800476023,0.0,3.167177575641621,7.576563615663482,9.907211947807195,9.999576141641667,-10.0,-9.999999933122606,-10.0,145
0.02707825,116.16701904049683,96.80323537648604,63.80490645936622,57.26391698462471,49.90774445280126,42.55297867015071,7,0,0,255,234,247,1.2467532467532467,0.3251394423956476,3.0756034784084485,-32.86919391024161,3.1504820830240403,7.98877812391341,9.902357646809108,9.999589405773685,10.0,-9.999999973152768,-10.0,146
0.02157225,157.32570393290763,117.2593223547227,97.42691227541556,59.17786279284479,50.14403697910251,60.65703037710227,13,5,0,255,255,255,0.9753086419753086,0.43006079699354316,2.3252526316989393,-111.53395372913504,3.112574187190635,6.845273011313608,9.824056433595677,9.991020774768542,-9.999999999999943,-9.999996930712115,-9.999999999999927,147
0.028808875,115.87385542360354,65.67562657919362,42.76275395458286,50.11706451468267,40.359122872638395,29.99371559975711,5,0,0,255,194,194,0.7696335078534031,0.497828898880187,2.0087222783756036,-219.45947212447552,3.1531666296966474,7.326132391001804,9.818578457514105,9.986099857860218,9.999999999999819,9.999997238985781,-9.999999999999975,148
0.015237666666666667,137.95081814801043,119.98275654627787,99.60025594469845,55.827605178291066,51.80945675873337,54.23664419298306,12,6,5,255,255,255,1.0432098765432098,0.2428166800560398,4.118333220637632,0.0,3.087132392862299,7.275105532957308,9.589385256914536,9.95726219405089,9.999999999998645,9.999990069527293,-9.999999999998797,149
0.015531375,124.05592979801638,95.23412822968561,80.64282245884003,51.302165585870796,45.36808240455205,41.34118514781719,9,0,0,255,254,255,1.095679012345679,0.12176614937933589,8.212463029314303,-230.83786850810054,3.009748243748886,7.320083682702193,9.900033947310996,9.961862466434031,9.99999999999947,-9.999992936787615,9.99999999999969,15
0.01668425,94.96780146944973,75.7620810045402,81.74230436889081,48.1940332225526,46.18582690655675,62.425271889919486,0,3,0,255,254,255,1.2781862745098038,0.1696993688233423,5.8927738325342265,-254.0,3.1057965150613276,7.37673858245421,9.813214412149067,9.972459776335155,9.99999999999968,9.999994928015347,-9.999999999999574,150
0.014178833333333333,109.49046994933762,79.07836505119133,73.02051767305726,60.99285567103733,54.54797199860022,59.051245796830145,4,0,0,255,255,255,0.746268656716418,0.5113224947701944,1.9557129017941568,-55.88107272577668,3.1539203086469203,7.1354544002991664,9.986200044110904,9.998757179838734,9.999999999999998,9.999999675757156,-10.0,151
0.029318,120.14220075266617,91.61228312527003,83.14025086977284,55.85280406157719,49.7397340953076,49.089152147852374,13,0,0,255,255,255,0.8432432432432433,0.2712538284730451,3.6865839115676384,-4.271155945153148,3.0897407633646012,7.113469313437544,9.73893744935425,9.930145501714968,9.999999999997483,9.999989961230048,9.999999999998611,152
0.033310875,136.1415053392223,109.03438441650061,94.96329026681727,57.019933310864744,51.974692658105575,49.82639663955833,1,0,0,255,255,255,0.9388646288209607,0.21993588086184596,4.546779707254926,-204.65881137416335,2.9975822242436028,6.734570371285589,9.182405416450122,9.867933585260475,9.999999999978636,9.99997534114549,-9.999999999996101,153
0.026456791666666667,66.6413381567115,55.2707228610171,47.77924855464019,42.85257843998589,38.77734853603407,35.32933889277976,2,0,0,216,195,201,0.7166156982670744,0.4286267570499459,2.3330321393892426,-177.99110814330913,2.8673638102419847,6.070396549189453,9.404486606272318,9.804219398290781,9.999999999978368,9.999989015230861,9.999999999976406,154
0.007896625,167.42652187907282,162.11003646072425,165.43121797814467,69.89839813034867,73.43644799634636,76.83178541206327,13,2,9,255,255,255,0.7175572519083969,0.2958424639569283,3.3801773640752333,-98.83168442214237,2.999614774473147,6.3788000654054695,9.700576065502633,9.95454252723338,9.999999999998584,9.99999283205889,9.999999999999286,155
0.015433791666666667,81.81652542716064,68.39214008223298,56.903931038765045,47.470651777928104,43.55084321842397,38.911623267216505,3,3,0,205,182,157,0.6946107784431138,0.3538069551225454,2.8264000622976604,-0.035636090720847946,3.0758067427222535,6.873398857389309,9.73179197730661,9.895309934289132,9.999999999994605,9.999962089709264,-9.99999999999812,156
0.037792208333333334,112.33582539610788,75.77551479416502,106.80425638882794,57.544007292611106,45.015250931473545,64.2242621386703,10,0,0,255,251,255,1.092511013215859,0.26365866038972174,3.792782677882679,-28.788947898210942,3.0712659798724844,7.5546558447631655,9.358014460455115,9.985111601343188,-9.999999999999913,-9.999999252054804,9.999999999999487,157
0.018113875,80.91494549528102,57.68113301727727,69.70647960932342,43.57216240457162,35.75178268175695,49.25092875093723,2,0,0,212,191,230,1.0057142857142858,0.21181323475808145,4.721140306184873,0.0,3.033302268323328,6.847584857898795,9.398234934944433,9.996410888558772,-9.999999999999966,-9.99999900496217,-9.999999999999954,158
0.02211375,79.10277353833399,57.24623066342585,71.92585118610216,39.786265146535015,33.86661800995795,47.75084842175193,5,0,0,219,187,236,0.8468776732249786,0.1885984113952486,5.3022715971032515,-254.0,3.0497852288665754,6.939070721238066,9.524491554732778,9.98314844582645,9.999999999999629,-9.999997031174841,-9.999999999999693,159
0.016508083333333333,107.31254637879422,86.87970792086705,66.94593052898328,46.91053355283368,40.89870535244732,34.678432463955815,13,0,0,255,255,255,1.381578947368421,0.1441751029630917,6.936010305855409,-89.5161966107513,2.9292165311492524,6.383844303592239,9.224979994839265,9.586791780138459,9.999999999819936,9.999561446938724,9.999999999928452,16
0.032661625,104.82424838527375,73.118474917685,104.92131948935996,59.93297170488015,48.018417454264075,63.6514987961191,7,0,5,255,255,255,1.1855670103092784,0.28144408173407404,3.5531036710330683,-254.0,3.0908677366913833,7.509531514698149,9.512196522143059,9.979574332781642,9.99999999999965,9.999998111675414,9.999999999999439,160
0.021076625,120.70241914917592,66.45348816520672,102.70735747935608,46.47936707293691,32.47926382437013,57.81061897308479,13,0,10,245,219,255,1.2133333333333334,0.23456763449517495,4.263162742600684,-11.69431380340385,3.12058882625595,7.329877985568064,9.899632917200911,9.999236639552633,-10.0,-9.999999942814174,9.999999999999998,161
0.01761625,135.89025520944205,84.16683459873695,119.9986092386291,49.04036432688017,37.18871649103314,53.076441551313735,6,0,5,251,223,255,1.1946308724832215,0.29119740676241707,3.4340965158925294,0.30135528276449297,3.084195106609015,7.064318558493572,9.693662649461167,9.996777555166538,9.999999999999975,9.99999931391929,9.999999999999986,162
0.026548125,123.72752156068775,84.9378581349907,101.20818482158973,41.20320942738069,31.521599776190627,43.76751388128711,12,7,10,241,205,255,1.1529411764705881,0.3000402252094684,3.33288644648131,-2.384603432445794,3.127765860878151,7.419764225454239,9.866030581779082,9.998739398803677,-9.999999999999998,-9.999999854421636,9.999999999999996,163
0.034155375,101.31007198720553,86.93733904741688,100.83108319944762,47.749852452479914,43.82132045859385,47.84194112982383,8,0,5,237,222,255,1.2037765538945713,0.2085174804709634,4.795760996829879,-24.5326321259831,3.05460527691126,7.729951087895985,9.29576846601283,9.978213719895852,-9.999999999998979,-9.999997069657939,-9.999999999999986,164
0.012401,125.35642958901164,111.12306467220385,94.13716299760772,44.098509096609845,42.93109882120176,36.02704334672449,8,3,0,255,235,236,1.2109375,0.21732914681013285,4.601315629667066,-79.94718167889687,3.0355982934790418,7.451224975454873,9.185370442119615,9.87799726574585,9.999999999985485,9.999975275345669,9.99999999998796,165
0.013548666666666667,120.91628635044039,108.23168023913792,96.46914518033755,54.05079104934689,54.096165909389995,48.03639777654786,12,7,1,255,253,255,1.1349628055260361,0.16134598028243893,6.197861255974252,-19.420324263150125,2.9356788491502743,7.597753043810481,8.85500861382451,9.53103187826105,-9.999999999582235,-9.999870626274484,-9.999999999928177,166
0.015881458333333334,109.22388267240362,95.9410764649552,95.96625257441198,52.84977647706895,47.96163318759977,42.49250435377242,6,3,6,249,241,247,1.0432432432432432,0.17200014993817,5.813948420156786,-149.8280646980887,2.9713591102395935,7.501963578647758,9.417209722256498,9.667995600327973,9.999999999979568,-9.999916792305298,9.999999999912566,167
0.01920825,154.22360400695882,123.15572735673473,92.55566618510275,52.59988447095705,48.499472652515884,56.79161351519808,10,0,0,255,255,255,0.8719512195121951,0.284236483849169,3.51819719431384,-8.961717838255264,3.127163690718799,7.175990121171231,9.867333504101515,9.999754969590168,-10.0,-9.999999989290428,-10.0,168
0.024756,142.42154932137663,113.20177263424355,84.43932783971563,56.91241123284534,51.690273944252326,49.36585282786132,5,0,0,255,255,255,0.668141592920354,0.18117461275548097,5.519537118312889,-118.14661092260462,3.0981883586210346,7.401630829770265,9.75522311791602,9.98904488942219,-9.999999999999993,9.999997823410029,-9.999999999999845,169
0.01453125,123.10784516129033,106.5341505376344,74.79618637992832,48.665277306302514,47.54302281814878,44.28289846619588,3,0,0,255,255,255,1.0374873353596759,0.20701068966930816,4.830668414260082,-116.8934652329749,3.057404745567524,8.036879313285638,9.650470527419227,9.989717771354961,-9.999999999999979,9.999999430350902,9.999999999999822,17
0.013032458333333333,118.26632862180645,90.71182208524229,63.858932345202206,49.58754837999994,51.90278780544733,45.55320887794456,9,5,0,255,255,255,0.8835616438356164,0.15761967410554464,6.344385659179118,-81.42781324833189,3.0715314776560456,6.8343763369033015,9.753236443675638,9.999749904090837,-10.0,-9.99999998957733,10.0,170
0.021322791666666667,68.52016523790076,46.79159232980359,36.2142933910702,52.37043357591843,42.66623051586009,43.27647526951337,0,0,0,255,255,255,1.5245901639344261,0.2821653280973442,3.5440215378085362,-0.4174250166586224,3.129921801851443,7.097410299991288,9.912265937576294,9.9983016377326,-9.999999999999996,9.999999671203552,-9.999999999999996,171
